REAL,PRED
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,sad
neutral,neutral
neutral,surprise
neutral,sad
neutral,angry
neutral,sad
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,sad
neutral,neutral
neutral,fear
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,happy
neutral,happy
neutral,neutral
neutral,sad
neutral,happy
neutral,neutral
neutral,sad
neutral,happy
neutral,neutral
neutral,angry
neutral,happy
neutral,happy
neutral,sad
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,sad
neutral,neutral
neutral,sad
neutral,neutral
neutral,happy
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,sad
neutral,neutral
neutral,happy
neutral,fear
neutral,fear
neutral,neutral
neutral,sad
neutral,angry
neutral,happy
neutral,neutral
neutral,sad
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,sad
neutral,neutral
neutral,fear
neutral,fear
neutral,neutral
neutral,fear
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,fear
neutral,happy
neutral,neutral
neutral,neutral
neutral,fear
neutral,happy
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,surprise
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,happy
neutral,angry
neutral,fear
neutral,neutral
neutral,neutral
neutral,surprise
neutral,angry
neutral,neutral
neutral,neutral
neutral,sad
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,happy
neutral,surprise
neutral,happy
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,happy
neutral,angry
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,angry
neutral,happy
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,angry
neutral,neutral
neutral,happy
neutral,happy
neutral,happy
neutral,sad
neutral,neutral
neutral,fear
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,sad
neutral,neutral
neutral,fear
neutral,sad
neutral,happy
neutral,neutral
neutral,fear
neutral,neutral
neutral,sad
neutral,surprise
neutral,sad
neutral,neutral
neutral,sad
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,happy
neutral,happy
neutral,neutral
neutral,neutral
neutral,angry
neutral,sad
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,fear
neutral,sad
neutral,angry
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,fear
neutral,fear
neutral,neutral
neutral,fear
neutral,surprise
neutral,happy
neutral,neutral
neutral,surprise
neutral,neutral
neutral,sad
neutral,surprise
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,happy
neutral,happy
neutral,neutral
neutral,angry
neutral,angry
neutral,sad
neutral,neutral
neutral,fear
neutral,neutral
neutral,angry
neutral,neutral
neutral,angry
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,sad
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,sad
neutral,fear
neutral,neutral
neutral,fear
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,fear
neutral,angry
neutral,neutral
neutral,happy
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,sad
neutral,neutral
neutral,angry
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,sad
neutral,happy
neutral,neutral
neutral,happy
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,happy
neutral,happy
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,angry
neutral,fear
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,angry
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,sad
neutral,happy
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,sad
neutral,sad
neutral,angry
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,angry
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,happy
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,happy
neutral,neutral
neutral,fear
neutral,happy
neutral,angry
neutral,neutral
neutral,fear
neutral,happy
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,angry
neutral,neutral
neutral,happy
neutral,angry
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,sad
neutral,neutral
neutral,sad
neutral,happy
neutral,angry
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,fear
neutral,sad
neutral,happy
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,happy
neutral,neutral
neutral,angry
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,angry
neutral,neutral
neutral,sad
neutral,fear
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,happy
neutral,happy
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,sad
neutral,sad
neutral,sad
neutral,angry
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,happy
neutral,angry
neutral,sad
neutral,sad
neutral,neutral
neutral,surprise
neutral,neutral
neutral,fear
neutral,sad
neutral,sad
neutral,neutral
neutral,neutral
neutral,happy
neutral,happy
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,neutral
neutral,angry
neutral,neutral
neutral,happy
neutral,neutral
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,sad
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,fear
neutral,sad
neutral,neutral
neutral,sad
neutral,sad
neutral,happy
neutral,fear
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,angry
neutral,neutral
neutral,happy
neutral,sad
neutral,happy
neutral,sad
neutral,neutral
neutral,sad
neutral,angry
neutral,happy
neutral,happy
neutral,fear
neutral,neutral
neutral,neutral
neutral,surprise
neutral,fear
neutral,sad
neutral,sad
neutral,neutral
neutral,angry
neutral,neutral
neutral,sad
neutral,sad
neutral,neutral
neutral,happy
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,angry
neutral,neutral
neutral,neutral
neutral,fear
neutral,sad
neutral,neutral
neutral,neutral
neutral,neutral
neutral,happy
neutral,neutral
neutral,neutral
neutral,neutral
neutral,neutral
neutral,fear
neutral,neutral
neutral,sad
neutral,sad
sad,sad
sad,angry
sad,fear
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,neutral
sad,sad
sad,angry
sad,angry
sad,fear
sad,sad
sad,fear
sad,angry
sad,angry
sad,sad
sad,sad
sad,neutral
sad,sad
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,fear
sad,sad
sad,sad
sad,sad
sad,fear
sad,neutral
sad,happy
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,fear
sad,fear
sad,happy
sad,sad
sad,sad
sad,neutral
sad,neutral
sad,angry
sad,sad
sad,sad
sad,happy
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,angry
sad,sad
sad,happy
sad,sad
sad,sad
sad,fear
sad,surprise
sad,angry
sad,sad
sad,neutral
sad,angry
sad,sad
sad,sad
sad,fear
sad,angry
sad,sad
sad,sad
sad,sad
sad,angry
sad,fear
sad,sad
sad,neutral
sad,happy
sad,fear
sad,sad
sad,sad
sad,happy
sad,neutral
sad,angry
sad,fear
sad,sad
sad,sad
sad,neutral
sad,angry
sad,sad
sad,fear
sad,sad
sad,angry
sad,angry
sad,neutral
sad,sad
sad,happy
sad,sad
sad,angry
sad,angry
sad,fear
sad,fear
sad,fear
sad,fear
sad,sad
sad,neutral
sad,sad
sad,fear
sad,sad
sad,neutral
sad,sad
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,sad
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,angry
sad,sad
sad,angry
sad,sad
sad,fear
sad,neutral
sad,fear
sad,fear
sad,fear
sad,angry
sad,fear
sad,neutral
sad,neutral
sad,fear
sad,fear
sad,sad
sad,sad
sad,neutral
sad,angry
sad,sad
sad,sad
sad,angry
sad,neutral
sad,surprise
sad,neutral
sad,sad
sad,happy
sad,neutral
sad,surprise
sad,sad
sad,angry
sad,angry
sad,angry
sad,fear
sad,fear
sad,sad
sad,sad
sad,angry
sad,sad
sad,sad
sad,angry
sad,fear
sad,sad
sad,sad
sad,surprise
sad,sad
sad,neutral
sad,sad
sad,fear
sad,fear
sad,sad
sad,sad
sad,angry
sad,happy
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,neutral
sad,sad
sad,neutral
sad,angry
sad,neutral
sad,fear
sad,angry
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,happy
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,happy
sad,fear
sad,sad
sad,sad
sad,angry
sad,sad
sad,angry
sad,surprise
sad,sad
sad,angry
sad,happy
sad,fear
sad,fear
sad,angry
sad,angry
sad,sad
sad,sad
sad,happy
sad,sad
sad,neutral
sad,sad
sad,angry
sad,sad
sad,fear
sad,neutral
sad,sad
sad,sad
sad,neutral
sad,sad
sad,fear
sad,sad
sad,sad
sad,angry
sad,neutral
sad,sad
sad,angry
sad,sad
sad,happy
sad,happy
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,neutral
sad,neutral
sad,sad
sad,neutral
sad,neutral
sad,neutral
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,angry
sad,fear
sad,surprise
sad,sad
sad,happy
sad,sad
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,angry
sad,neutral
sad,fear
sad,angry
sad,sad
sad,angry
sad,angry
sad,neutral
sad,angry
sad,fear
sad,happy
sad,sad
sad,sad
sad,fear
sad,fear
sad,sad
sad,angry
sad,happy
sad,angry
sad,sad
sad,angry
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,neutral
sad,sad
sad,sad
sad,sad
sad,neutral
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,fear
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,angry
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,sad
sad,angry
sad,happy
sad,sad
sad,neutral
sad,sad
sad,sad
sad,happy
sad,angry
sad,neutral
sad,happy
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,happy
sad,fear
sad,sad
sad,happy
sad,sad
sad,sad
sad,angry
sad,angry
sad,sad
sad,fear
sad,sad
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,fear
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,angry
sad,fear
sad,sad
sad,neutral
sad,surprise
sad,sad
sad,neutral
sad,fear
sad,sad
sad,fear
sad,neutral
sad,sad
sad,sad
sad,sad
sad,happy
sad,sad
sad,fear
sad,neutral
sad,happy
sad,sad
sad,sad
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,happy
sad,neutral
sad,sad
sad,happy
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,neutral
sad,angry
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,fear
sad,happy
sad,sad
sad,sad
sad,sad
sad,angry
sad,happy
sad,sad
sad,sad
sad,sad
sad,angry
sad,sad
sad,fear
sad,sad
sad,sad
sad,neutral
sad,neutral
sad,neutral
sad,angry
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,happy
sad,fear
sad,sad
sad,sad
sad,sad
sad,neutral
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,sad
sad,happy
sad,sad
sad,angry
sad,neutral
sad,neutral
sad,fear
sad,sad
sad,neutral
sad,happy
sad,neutral
sad,sad
sad,happy
sad,fear
sad,fear
sad,neutral
sad,angry
sad,neutral
sad,neutral
sad,fear
sad,neutral
sad,neutral
sad,sad
sad,sad
sad,sad
sad,sad
sad,fear
sad,neutral
sad,happy
sad,sad
sad,sad
sad,happy
sad,neutral
sad,sad
sad,angry
sad,fear
sad,angry
sad,sad
sad,neutral
sad,sad
sad,angry
sad,sad
sad,neutral
sad,fear
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,sad
sad,sad
sad,neutral
sad,sad
sad,neutral
sad,angry
sad,sad
sad,neutral
sad,angry
sad,fear
sad,fear
sad,sad
sad,happy
sad,neutral
sad,sad
sad,neutral
sad,sad
sad,sad
sad,angry
sad,angry
sad,neutral
sad,sad
sad,fear
sad,sad
sad,happy
sad,fear
sad,sad
sad,sad
sad,sad
sad,sad
sad,neutral
sad,fear
sad,sad
sad,sad
sad,angry
sad,fear
sad,sad
sad,fear
sad,neutral
sad,sad
sad,neutral
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,happy
surprise,fear
surprise,happy
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,fear
surprise,happy
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,angry
surprise,surprise
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
surprise,happy
surprise,surprise
surprise,surprise
surprise,angry
surprise,neutral
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,fear
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,happy
surprise,neutral
surprise,angry
surprise,surprise
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,happy
surprise,surprise
surprise,happy
surprise,happy
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,angry
surprise,surprise
surprise,sad
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,fear
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,fear
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,fear
surprise,angry
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,happy
surprise,surprise
surprise,surprise
surprise,neutral
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,angry
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,surprise
surprise,fear
surprise,surprise
surprise,surprise
surprise,surprise
surprise,neutral
surprise,happy
surprise,surprise
surprise,sad
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
surprise,surprise
